n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
2531.331392004642,0.008411230238331,0.0996667694639322,0.05482355097720198,0.04489123792960546
557.6308093938835,0.1000988013950162,0.1998942213518823,0.16353538735949372,0.1370973062855624
119.14700585362243,0.2031927595153206,0.29536910037354,0.5394335755680746,0.24494745761421827
84.79664499597075,0.3012860513650605,0.398758572575716,0.4822897960608697,0.35468474848456794
35.874361991619786,0.4087931916977903,0.4943493146754699,0.5411058977389647,0.4603806997267157
16.762596221033263,0.5015229446227109,0.5666346915837268,0.6726335840571241,0.5275575247777028
9.52279889057969,0.6057952882277903,0.6842753639497676,1.0,0.6344657285944146
7.095150663634662,0.7070192397546113,0.7979407057956468,1.0,0.7556298986250742
38.91706336932705,0.8106860520198537,0.8996090511871502,0.7179894590349638,0.8571271394191639
11.922176615687427,0.9002418828024205,0.9500234084723146,1.0,0.9190767352793362
