n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
12822.348047030751,0.0052683036802424,0.0998995635246343,0.05371688505587722,0.04459782770141052
2450.526644504028,0.1000988013950162,0.1998942213518823,0.21461845756615522,0.13711253503058315
796.8663131499353,0.2004657635159464,0.2997277178372923,0.41306382474831116,0.24535285702903023
354.3351142531654,0.3010200577063829,0.3998026149987247,0.484151921386827,0.3483138060513488
177.82154011333466,0.400836589951706,0.4993982571314808,0.5162814881212399,0.44871738381868276
95.71047989559355,0.500375546655244,0.5947961829773356,0.7191544134670447,0.5448247588264525
80.69001580795778,0.6013535424410129,0.697327700834938,0.8001249676718171,0.6499786371668375
70.51756680363752,0.7041671059805328,0.7979407057956468,0.8475281148682967,0.7515421322767977
143.68301964843135,0.8010608436179125,0.8996090511871502,0.7755069519329492,0.8565890339872355
72.5012587932191,0.9002418828024205,0.9664567348347826,1.0,0.9231147871169209
