n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
16659.897178547217,0.0004995446724565,0.0999730190395876,0.007696233969767038,0.010694223003074809
189.87645311676025,0.1003393681516312,0.1996822104304301,0.25693397509821725,0.1356699153087859
82.01078740690646,0.2004314553345085,0.2978152879581959,0.2931720853362218,0.24581575142135503
57.431891393101594,0.3005251074162129,0.3958870111248899,0.5429466173939055,0.3483300504352709
34.039706883485856,0.4047528403840988,0.4961938634259793,0.5822982013244681,0.4495610996802823
19.255654806312286,0.5003899799901105,0.5957477937332243,0.43199715237940617,0.542504476786122
15.093311900819842,0.6047949418466586,0.6854907686228338,0.2753567384908767,0.6365513279422863
5.360471746008372,0.7073572672407119,0.7733803051972264,0.3878934197762225,0.7413495459837677
1.0155408274685602,0.8168032103631105,0.8168032103631105,1.0,0.8168032103631105
1.019003371937286,0.9079059651756014,0.9079059651756014,1.0,0.9079059651756014
