threshold,strategy,net_benefit,model
0.04,Treat all,-0.022281885534151,O+O+Q+S
0.05,Treat all,-0.03304274748714206,O+O+Q+S
0.06,Treat all,-0.04403256394977123,O+O+Q+S
0.07,Treat all,-0.05525872055138169,O+O+Q+S
0.08,Treat all,-0.06672892403563582,O+O+Q+S
0.09,Treat all,-0.07845121990415929,O+O+Q+S
0.1,Treat all,-0.09043401123642773,O+O+Q+S
0.11,Treat all,-0.10268607877841006,O+O+Q+S
0.12,Treat all,-0.11521660240089197,O+O+Q+S
0.13,Treat all,-0.12803518403768385,O+O+Q+S
0.14,Treat all,-0.14115187222416856,O+O+Q+S
0.15,Treat all,-0.1545771883679823,O+O+Q+S
0.16,Treat all,-0.16832215489617258,O+O+Q+S
0.17,Treat all,-0.1823983254370903,O+O+Q+S
0.18,Treat all,-0.19681781721071331,O+O+Q+S
0.19,Treat all,-0.211593345818253,O+O+Q+S
0.2,Treat all,-0.22673826264098118,O+O+Q+S
0.21,Treat all,-0.24226659507947457,O+O+Q+S
0.22,Treat all,-0.25819308988818584,O+O+Q+S
0.23,Treat all,-0.27453325988673366,O+O+Q+S
0.24,Treat all,-0.2913034343589275,O+O+Q+S
0.25,Treat all,-0.30852081348371324,O+O+Q+S
0.26,Treat all,-0.3262035271794391,O+O+Q+S
0.27,Treat all,-0.34437069878463694,O+O+Q+S
0.28,Treat all,-0.3630425140455347,O+O+Q+S
0.29,Treat all,-0.38224029593349995,O+O+Q+S
0.3,Treat all,-0.4019865858754071,O+O+Q+S
0.31,Treat all,-0.42230523204751447,O+O+Q+S
0.32,Treat all,-0.4432214854599779,O+O+Q+S
0.33,Treat all,-0.46476210464594775,O+O+Q+S
0.34,Treat all,-0.4869554698678561,O+O+Q+S
0.35,Treat all,-0.509831707865823,O+O+Q+S
0.02,Treat none,0.0,O+O+Q+S
0.03,Treat none,0.0,O+O+Q+S
0.04,Treat none,0.0,O+O+Q+S
0.05,Treat none,0.0,O+O+Q+S
0.06,Treat none,0.0,O+O+Q+S
0.07,Treat none,0.0,O+O+Q+S
0.08,Treat none,0.0,O+O+Q+S
0.09,Treat none,0.0,O+O+Q+S
0.1,Treat none,0.0,O+O+Q+S
0.11,Treat none,0.0,O+O+Q+S
0.12,Treat none,0.0,O+O+Q+S
0.13,Treat none,0.0,O+O+Q+S
0.14,Treat none,0.0,O+O+Q+S
0.15,Treat none,0.0,O+O+Q+S
0.16,Treat none,0.0,O+O+Q+S
0.17,Treat none,0.0,O+O+Q+S
0.18,Treat none,0.0,O+O+Q+S
0.19,Treat none,0.0,O+O+Q+S
0.2,Treat none,0.0,O+O+Q+S
0.21,Treat none,0.0,O+O+Q+S
0.22,Treat none,0.0,O+O+Q+S
0.23,Treat none,0.0,O+O+Q+S
0.24,Treat none,0.0,O+O+Q+S
0.25,Treat none,0.0,O+O+Q+S
0.26,Treat none,0.0,O+O+Q+S
0.27,Treat none,0.0,O+O+Q+S
0.28,Treat none,0.0,O+O+Q+S
0.29,Treat none,0.0,O+O+Q+S
0.3,Treat none,0.0,O+O+Q+S
0.31,Treat none,0.0,O+O+Q+S
0.32,Treat none,0.0,O+O+Q+S
0.33,Treat none,0.0,O+O+Q+S
0.34,Treat none,0.0,O+O+Q+S
0.35,Treat none,0.0,O+O+Q+S
