n,min_risk,max_risk,observed_event_rate,mean_predicted_risk
3222.224752472169,0.0031869250101138,0.0995412128658908,0.01842982487678182,0.01990331411713472
107.70845501373975,0.1011730124727451,0.1960465699496738,0.15496912297315568,0.14249523338300812
25.909303915765168,0.2021913807436758,0.2972070577568531,0.26044067129117604,0.24452224813776585
13.60410825612539,0.3024094390192592,0.3744043947610514,0.47181026907914353,0.3287904362026051
15.540536788736587,0.4046796010756951,0.4956669917304325,0.614687790555762,0.44241446420475056
10.348009015560205,0.5036568714923491,0.5968095572923429,0.4213419647186699,0.5380657933349019
6.42921329799781,0.6163662742336982,0.6859716096249291,1.0,0.650765195310802
4.459311395717705,0.7027759121209843,0.7912264216826156,0.46288042842060145,0.7444458877853875
4.516948245806447,0.885604774443957,0.8985832633934637,0.46973414436822,0.8934107748080612
2.259361598383318,0.9184087457569372,0.9336121037150636,0.4699424323842424,0.9255534487761874
