threshold,nb_model_mean,nb_model_ci_low,nb_model_ci_high
0.02,0.01815215812052463,0.012648864352469154,0.02416516814638062
0.03,0.014823697682143606,0.009887923720181798,0.020400561408105495
0.04,0.01124163293398361,0.006527919706107626,0.016222900412071126
0.05,0.010098084786996525,0.00545350252368,0.015090688961399371
0.06,0.007890976656471912,0.00353508609353123,0.012528540336229015
0.07,0.0068783585928273334,0.0030336516062746096,0.01108451875515827
0.08,0.005566307926025563,0.002083825881625987,0.009400623087663856
0.09,0.003957585097133057,0.0007355795365489061,0.007412380791234772
0.1,0.003849829716442865,0.0007577760796263266,0.007298265322798701
0.11,0.003551100553106078,0.0006523470906448282,0.006813533681169263
0.12,0.0032452885146105745,0.00044415151574791367,0.006419139576867081
0.13,0.0017330942622992387,-0.0009386847444187611,0.004483594508334334
0.14,0.0014108576401892594,-0.0010977324695918196,0.004128786346493454
0.15,0.0017799633096980934,-0.0005719385358429073,0.004475074934774368
0.16,0.0018529572619742955,-0.000589905780074539,0.004568407092920921
0.17,0.0007521254163332417,-0.0014049332545315876,0.0030605404389118947
0.18,0.00043266469912381285,-0.0016375535359123285,0.002703763817479911
0.19,0.0006359406335093129,-0.0014421315348666275,0.0029088869910665303
0.2,0.0006186875865734553,-0.0014106136270059873,0.0029099927613707188
0.21,0.0009958773461571442,-0.0010140112697570578,0.003193351154665897
0.22,0.000722149255986253,-0.001313517561467714,0.0029202244841267425
0.23,0.0004841154512070166,-0.0013374327291472141,0.002611276106445843
0.24,0.00041022135049881725,-0.0013296095920638379,0.0024155609303197945
0.25,0.00031109321351999517,-0.0013268295488374925,0.0022314666300569377
0.26,0.0005881649687340199,-0.0010272922959696578,0.002525408083051187
0.27,0.00044722000469578317,-0.0010380886631642084,0.002209606380164926
0.28,0.00035304693632642593,-0.0009805616581065313,0.001973035883717657
0.29,0.00014405519759014284,-0.0011217444699694872,0.0015782980205088708
0.3,0.00041302818379264757,-0.000751826589637693,0.0017904830791981984
0.31,0.0005274603260201415,-0.000630472851334977,0.0019279705449834763
0.32,0.0005056234688350715,-0.0006604293945799333,0.001905725358986371
0.33,-1.899043143109231e-05,-0.0007256823446826769,0.0008997579898344785
0.34,-3.443201259859483e-05,-0.0007732810257060076,0.0008842814949532893
0.35,-5.034871934048197e-05,-0.0008223442815300561,0.0008683288002296018
